DATE,TUNINDEX,INDSF,INDBQ,INDAS,INSFI,INDSC,INDDI,INBCO,INAUE,INAAB,INDIN,INBMC,INDMB,TUNINDEX20,INPMP
29/06/2017,5986.16,4234.59,3927.25,9585.32,5354.79,3080.84,4870.09,5611.88,1717.21,6638.62,1351.04,810.38,1667.82,2636.38,2342.21
30/06/2017,6022.77,4274.61,3966.47,9672.6,5369.3,3070.44,4849.72,5653.41,1737.25,6698.39,1340.83,800.8,1654.9,2655.54,2339.09
03/07/2017,6077.33,4350.29,4046.25,9585.7,5386.7,3065.26,4841.2,5648.78,1747.24,6694.57,1335.47,796.52,1643.83,2684.43,2331.42
04/07/2017,6107.22,4392.18,4089.55,9572.93,5399.11,3078.71,4863.27,5635.74,1782.5,6676.49,1337.75,795.04,1643.26,2706.35,2321.0
05/07/2017,6118.84,4396.85,4096.45,9557.75,5368.88,3093.47,4887.49,5645.11,1800.25,6681.26,1349.37,799.81,1638.35,2722.6,2332.33
06/07/2017,6136.28,4404.91,4106.04,9492.98,5370.84,3087.2,4873.9,5688.8,1804.24,6754.68,1349.11,798.08,1627.4,2730.44,2314.73
07/07/2017,6141.29,4402.94,4106.11,9297.68,5402.41,3062.07,4835.97,5723.0,1848.21,6773.22,1338.68,786.78,1642.49,2723.72,2359.22
10/07/2017,6184.44,4430.95,4134.82,9251.89,5428.09,3055.31,4824.88,5766.48,1887.14,6799.44,1364.03,802.9,1644.18,2741.03,2415.32
11/07/2017,6210.77,4444.3,4150.35,9251.89,5400.14,3066.09,4839.24,5824.09,1897.19,6889.34,1362.35,803.83,1638.09,2752.85,2403.05
12/07/2017,6201.5,4407.02,4110.83,9243.54,5413.32,3058.71,4830.47,5883.83,1902.47,6957.61,1377.66,814.99,1641.78,2750.79,2435.39
13/07/2017,6222.87,4409.53,4116.35,9243.54,5362.25,3064.49,4843.29,5933.75,1922.45,7009.26,1386.93,819.94,1655.33,2753.85,2468.06
14/07/2017,6233.46,4425.92,4127.13,9377.36,5426.65,3106.63,4909.09,5923.99,1964.19,7004.33,1372.74,810.64,1660.84,2761.14,2441.35
17/07/2017,6212.44,4436.05,4138.39,9360.67,5420.6,3127.13,4942.74,5815.77,1945.19,6852.92,1371.51,808.19,1655.5,2749.48,2433.84
18/07/2017,6174.01,4395.67,4096.58,9334.36,5423.5,3123.31,4933.12,5781.91,1933.44,6825.26,1377.03,810.98,1651.58,2729.01,2398.22
19/07/2017,6169.5,4381.29,4079.46,9422.9,5429.3,3107.64,4910.76,5806.77,1927.44,6860.69,1375.28,810.27,1658.54,2727.73,2401.38
20/07/2017,6165.16,4385.73,4088.39,9312.85,5392.42,3109.46,4910.38,5785.65,1907.46,6833.81,1372.07,808.79,1651.18,2721.5,2399.23
21/07/2017,6134.53,4359.31,4058.94,9446.05,5378.23,3067.43,4844.75,5769.85,1916.97,6829.18,1370.0,807.48,1668.02,2707.55,2364.34
24/07/2017,6145.48,4354.17,4057.54,9292.61,5362.3,3064.38,4843.11,5825.77,1952.23,6928.86,1367.05,804.7,1659.43,2710.02,2324.19
26/07/2017,6150.85,4375.53,4081.13,9171.18,5382.6,3055.55,4825.26,5774.34,1982.21,6826.92,1390.72,824.9,1669.65,2716.22,2363.8
27/07/2017,6148.29,4373.34,4078.8,9263.52,5350.77,3066.61,4836.68,5768.37,1983.97,6828.75,1380.27,814.02,1685.16,2712.25,2344.78
28/07/2017,6164.13,4381.39,4087.55,9285.66,5337.07,3083.56,4864.5,5812.36,1976.93,6892.57,1371.92,808.22,1677.66,2717.37,2347.41
31/07/2017,6142.85,4351.99,4055.6,9258.71,5368.51,3113.44,4913.56,5811.75,1974.93,6889.39,1363.99,802.26,1676.32,2703.53,2351.95
01/08/2017,6141.82,4357.8,4059.38,9324.49,5385.55,3110.21,4908.26,5792.71,1957.99,6847.02,1362.43,801.19,1697.71,2694.45,2381.74
02/08/2017,6171.22,4392.62,4096.66,9301.47,5377.72,3111.93,4907.7,5797.78,1940.96,6850.2,1366.54,804.42,1683.99,2706.65,2393.42
03/08/2017,6168.55,4384.67,4088.93,9285.02,5373.15,3123.24,4926.26,5794.48,1906.27,6848.65,1373.43,810.11,1693.79,2703.66,2396.23
04/08/2017,6181.51,4392.28,4098.04,9281.23,5354.01,3136.28,4947.68,5812.41,1909.32,6879.58,1361.78,801.17,1703.42,2708.11,2387.16
07/08/2017,6181.01,4393.5,4102.8,9148.16,5339.51,3135.73,4946.77,5807.87,1909.32,6870.63,1359.27,798.72,1699.29,2710.05,2391.24
08/08/2017,6180.96,4406.63,4114.05,9230.25,5354.01,3129.57,4936.65,5781.46,1899.17,6839.48,1357.05,797.31,1686.13,2716.42,2380.56
09/08/2017,6180.17,4398.83,4102.33,9316.6,5386.75,3161.29,4988.77,5779.2,1907.53,6836.77,1354.5,795.29,1691.6,2722.56,2377.44
10/08/2017,6176.92,4396.81,4097.58,9305.96,5436.82,3160.35,4987.21,5781.59,1925.52,6834.76,1349.45,791.49,1693.24,2724.72,2382.71
11/08/2017,6191.47,4412.36,4111.42,9417.62,5439.72,3175.14,5011.52,5789.46,1925.52,6839.26,1345.38,788.76,1708.54,2732.5,2395.08
14/08/2017,6186.72,4411.41,4108.98,9497.78,5437.04,3171.71,5005.88,5780.55,1973.49,6829.93,1343.72,784.39,1703.62,2732.97,2376.7
15/08/2017,6190.34,4420.34,4119.42,9427.58,5442.36,3171.46,5008.9,5782.69,1973.49,6837.65,1340.59,782.8,1703.62,2738.8,2368.61
16/08/2017,6199.33,4428.64,4126.1,9459.84,5465.79,3170.57,5007.43,5775.74,1979.48,6827.54,1351.89,792.59,1702.89,2740.18,2367.03
17/08/2017,6205.58,4450.67,4149.87,9506.13,5436.2,3149.2,4972.34,5757.28,1990.76,6803.89,1351.48,793.35,1695.65,2747.88,2358.35
18/08/2017,6233.19,4471.61,4172.59,9497.78,5424.0,3152.91,4978.43,5782.87,1990.76,6824.08,1360.53,799.51,1703.2,2761.84,2388.74
21/08/2017,6235.76,4464.77,4165.46,9498.54,5423.57,3163.97,5000.01,5810.32,2059.42,6849.49,1358.43,791.68,1700.58,2767.85,2397.75
22/08/2017,6262.31,4498.19,4203.51,9498.54,5367.65,3140.71,4965.24,5824.98,2097.4,6855.43,1365.0,789.51,1689.16,2780.85,2415.72
23/08/2017,6251.92,4494.32,4195.63,9590.81,5403.04,3127.24,4946.54,5817.49,2079.41,6845.13,1352.98,782.45,1695.49,2771.86,2419.0
24/08/2017,6262.02,4494.77,4196.76,9570.57,5398.5,3144.31,4971.15,5843.88,2070.13,6884.0,1355.43,785.54,1688.09,2774.2,2420.82
25/08/2017,6287.46,4529.93,4230.12,9706.51,5409.75,3154.61,4988.08,5839.33,2072.13,6881.31,1348.08,782.17,1689.17,2788.84,2413.33
28/08/2017,6294.4,4543.11,4243.41,9757.1,5400.32,3144.73,4975.26,5835.7,2127.61,6876.36,1346.18,774.16,1684.3,2790.62,2399.01
29/08/2017,6363.29,4623.56,4329.24,9753.81,5369.18,3145.04,4972.35,5850.32,2161.59,6899.5,1353.78,781.28,1694.15,2828.15,2387.5
30/08/2017,6376.08,4626.37,4332.54,9740.66,5367.28,3136.04,4957.56,5893.71,2146.32,6957.2,1351.44,775.09,1691.46,2837.12,2401.41
31/08/2017,6344.73,4588.14,4292.22,9714.44,5383.64,3154.05,4990.6,5867.49,2100.35,6926.54,1354.0,777.35,1708.04,2822.29,2399.24
04/09/2017,6382.25,4601.09,4304.95,9730.5,5392.05,3148.45,4977.95,5947.15,2130.33,7038.91,1363.89,784.82,1725.86,2838.57,2399.09
05/09/2017,6348.24,4582.69,4282.03,9730.5,5457.55,3136.3,4958.0,5899.62,2168.3,6964.59,1350.21,773.37,1739.68,2818.61,2398.19
06/09/2017,6346.05,4569.92,4266.58,9783.12,5476.49,3129.31,4946.51,5925.94,2152.79,7010.98,1349.41,772.9,1736.44,2817.08,2388.1
07/09/2017,6312.63,4550.12,4247.48,9825.5,5433.39,3124.26,4938.22,5862.52,2124.81,6929.43,1353.61,775.51,1732.65,2801.8,2375.24
08/09/2017,6318.2,4553.7,4252.0,9825.5,5419.72,3104.82,4906.27,5877.02,2126.57,6950.55,1360.53,778.44,1732.54,2807.08,2374.99
11/09/2017,6304.61,4550.31,4246.69,9838.65,5446.17,3095.98,4888.31,5855.07,2126.57,6920.17,1350.95,769.6,1724.69,2798.95,2371.88
12/09/2017,6339.04,4595.98,4294.53,9838.65,5443.69,3100.96,4896.48,5854.33,2076.6,6924.49,1351.05,771.57,1716.7,2825.06,2374.64
13/09/2017,6310.81,4573.39,4269.14,9868.25,5465.11,3096.8,4889.66,5837.68,2077.17,6900.94,1344.76,765.3,1706.47,2806.45,2373.02
14/09/2017,6289.45,4555.5,4252.28,9809.31,5453.63,3106.5,4905.59,5821.71,2047.75,6896.55,1324.32,750.84,1732.08,2797.66,2347.09
15/09/2017,6270.66,4536.25,4234.65,9782.62,5419.55,3071.12,4847.46,5839.78,2006.35,6940.54,1315.75,745.31,1727.32,2794.3,2326.7
18/09/2017,6264.94,4538.54,4238.98,9783.0,5385.05,3078.58,4863.16,5814.46,2068.62,6901.71,1306.21,739.01,1729.95,2789.98,2314.53
19/09/2017,6257.51,4532.97,4233.93,9818.79,5358.86,3083.4,4871.08,5815.03,2068.0,6899.56,1293.01,727.97,1729.24,2784.7,2319.89
20/09/2017,6262.65,4530.48,4229.64,9798.93,5395.6,3088.39,4879.27,5839.08,2089.94,6898.92,1298.17,731.82,1727.98,2788.88,2377.0
22/09/2017,6272.92,4545.68,4244.79,9808.8,5404.98,3109.81,4914.48,5822.92,2080.33,6899.16,1306.04,738.4,1716.67,2788.66,2337.7
25/09/2017,6246.56,4529.7,4228.99,9805.51,5390.44,3099.78,4898.0,5793.18,2087.42,6840.73,1293.06,729.52,1719.28,2778.48,2362.24
26/09/2017,6203.18,4511.0,4209.89,9758.71,5399.36,3085.43,4877.86,5727.71,2064.52,6762.82,1274.91,718.96,1705.28,2756.8,2336.46
27/09/2017,6198.0,4501.16,4199.53,9774.77,5395.38,3083.8,4875.18,5733.39,2064.52,6779.68,1279.59,722.04,1712.99,2753.87,2321.38
28/09/2017,6201.66,4484.82,4182.42,9774.39,5396.25,3058.92,4834.3,5774.91,2075.0,6835.55,1297.93,740.31,1717.62,2757.1,2327.37
29/09/2017,6180.7,4486.18,4184.16,9774.39,5390.77,3071.59,4855.13,5697.39,2079.1,6728.53,1299.44,740.17,1725.38,2742.76,2315.13
02/10/2017,6152.4,4465.12,4162.47,9770.6,5386.71,3067.31,4848.1,5672.53,2093.58,6686.44,1281.92,730.62,1727.11,2731.91,2321.63
03/10/2017,6137.39,4453.04,4151.39,9770.6,5359.59,3067.63,4852.06,5670.69,2077.96,6675.05,1272.3,723.64,1708.83,2727.9,2340.83
04/10/2017,6147.38,4464.78,4163.02,9770.6,5370.69,3058.27,4836.69,5683.97,2087.09,6693.74,1261.03,716.72,1723.89,2731.62,2339.88
05/10/2017,6177.16,4467.83,4165.75,9770.6,5378.66,3054.45,4830.41,5782.95,2139.38,6834.93,1262.37,713.45,1707.44,2749.49,2333.28
06/10/2017,6171.54,4463.88,4162.86,9702.94,5380.84,3059.76,4839.13,5781.06,2150.36,6832.96,1260.9,713.07,1683.96,2748.18,2329.18
09/10/2017,6152.86,4463.9,4162.77,9680.19,5390.66,3069.19,4858.08,5729.65,2147.08,6758.56,1249.9,709.23,1688.8,2739.44,2328.58
10/10/2017,6147.16,4462.92,4163.15,9645.77,5378.0,3062.99,4847.89,5727.43,2136.96,6762.5,1239.42,698.17,1689.21,2736.16,2318.41
11/10/2017,6128.44,4453.77,4153.34,9651.21,5380.65,3059.94,4842.88,5714.8,2139.37,6746.38,1219.57,684.55,1694.14,2725.81,2313.67
12/10/2017,6125.26,4456.1,4156.58,9651.21,5366.53,3034.61,4804.71,5706.19,2118.17,6744.07,1224.77,688.95,1691.74,2728.76,2300.77
13/10/2017,6116.92,4443.68,4143.65,9684.1,5354.14,3042.1,4810.12,5696.29,2165.2,6724.04,1232.37,693.39,1691.72,2722.81,2298.96
16/10/2017,6099.3,4425.55,4124.91,9684.1,5350.72,3034.52,4797.67,5688.15,2146.66,6718.44,1236.36,698.82,1690.46,2716.99,2292.42
17/10/2017,6094.41,4422.6,4123.32,9684.1,5324.48,3002.44,4748.41,5681.92,2148.41,6719.27,1243.54,701.83,1696.06,2715.89,2274.45
18/10/2017,6079.78,4413.05,4113.0,9731.46,5313.89,3015.15,4776.19,5659.27,2160.74,6686.48,1240.26,703.81,1702.14,2708.1,2270.83
19/10/2017,6082.49,4410.1,4112.4,9591.05,5319.62,2984.48,4722.34,5670.06,2164.71,6694.07,1255.81,715.36,1699.27,2707.94,2284.28
20/10/2017,6078.05,4399.95,4103.29,9480.12,5332.21,2966.82,4693.34,5673.67,2174.5,6712.18,1277.3,733.12,1679.75,2709.17,2259.26
23/10/2017,6091.73,4397.54,4102.77,9424.72,5316.82,2988.3,4725.18,5676.88,2196.87,6711.35,1309.65,754.65,1700.15,2722.15,2263.46
24/10/2017,6102.32,4404.15,4111.59,9379.64,5298.9,2983.72,4717.65,5689.49,2194.11,6730.62,1314.92,759.86,1709.19,2726.41,2262.69
25/10/2017,6085.7,4398.14,4105.57,9338.02,5308.92,2976.72,4706.15,5668.55,2186.32,6715.54,1294.69,743.78,1724.27,2715.9,2237.22
26/10/2017,6078.29,4384.76,4091.98,9391.15,5283.54,2975.91,4701.37,5669.38,2175.71,6703.67,1295.61,743.84,1732.34,2713.22,2262.91
27/10/2017,6083.65,4389.15,4095.37,9288.94,5340.45,2985.4,4720.42,5661.65,2175.41,6692.58,1304.11,751.15,1721.1,2713.42,2262.58
30/10/2017,6082.74,4384.78,4090.68,9283.88,5344.46,2986.3,4721.89,5642.11,2183.17,6666.35,1329.59,773.62,1715.96,2718.99,2256.54
31/10/2017,6104.53,4402.61,4106.14,9424.04,5351.11,2979.97,4711.84,5662.75,2180.93,6683.71,1335.4,775.85,1712.35,2726.67,2279.68
01/11/2017,6114.1,4392.11,4092.48,9559.51,5350.48,2966.91,4693.83,5736.59,2179.65,6793.37,1326.56,769.65,1712.69,2731.08,2277.11
02/11/2017,6114.27,4392.87,4095.31,9517.67,5329.74,3002.75,4752.94,5733.09,2205.15,6788.33,1315.88,761.72,1700.12,2731.87,2270.66
03/11/2017,6110.8,4388.37,4091.15,9517.67,5320.32,3042.43,4818.12,5724.49,2223.86,6773.09,1307.47,754.62,1714.07,2729.49,2270.72
06/11/2017,6131.16,4392.72,4094.5,9502.36,5346.33,3081.39,4878.69,5744.4,2211.39,6793.54,1328.93,765.05,1725.95,2745.08,2289.08
07/11/2017,6141.31,4399.64,4101.1,9578.0,5331.22,3071.0,4861.62,5770.5,2204.59,6816.92,1324.12,759.02,1735.71,2752.63,2316.84
08/11/2017,6166.25,4418.94,4122.88,9545.41,5314.73,3117.03,4937.24,5764.64,2214.93,6786.73,1343.47,773.08,1740.13,2766.57,2352.37
09/11/2017,6165.44,4411.3,4114.47,9486.06,5342.64,3111.7,4928.48,5785.4,2211.74,6811.67,1342.65,774.36,1739.77,2769.21,2362.72
10/11/2017,6168.39,4400.65,4102.76,9513.77,5343.0,3123.77,4951.77,5810.44,2208.74,6844.63,1345.88,777.03,1756.84,2772.47,2369.93
13/11/2017,6151.92,4389.69,4093.21,9437.24,5336.49,3091.31,4898.43,5814.22,2201.7,6844.28,1331.74,764.87,1758.94,2765.32,2382.01
14/11/2017,6163.91,4391.38,4094.34,9470.25,5335.93,3110.16,4925.95,5848.52,2206.98,6895.32,1331.0,761.72,1769.76,2773.73,2379.19
15/11/2017,6158.92,4381.22,4086.42,9401.77,5313.02,3080.31,4880.36,5861.73,2206.98,6904.9,1329.17,757.34,1779.54,2768.53,2396.36
16/11/2017,6142.03,4394.43,4099.47,9438.7,5313.47,3071.37,4862.22,5787.19,2201.87,6815.73,1324.66,754.8,1772.94,2761.25,2362.63
17/11/2017,6125.92,4388.17,4093.78,9346.87,5330.18,3062.7,4851.43,5754.04,2210.94,6776.55,1324.43,753.95,1779.15,2753.95,2343.98
20/11/2017,6144.82,4388.32,4091.36,9399.74,5356.42,3067.92,4860.01,5810.74,2218.08,6829.71,1329.86,758.86,1780.72,2765.26,2394.71
21/11/2017,6139.75,4388.62,4094.73,9335.23,5326.11,3073.37,4868.96,5814.17,2215.02,6852.87,1308.29,743.44,1796.31,2760.17,2363.48
22/11/2017,6173.41,4410.78,4115.98,9397.97,5337.57,3088.73,4894.55,5856.25,2212.06,6907.73,1314.16,746.92,1806.56,2776.98,2376.0
23/11/2017,6177.87,4408.11,4114.47,9338.52,5336.1,3103.32,4918.8,5871.68,2212.06,6936.16,1318.08,743.43,1807.11,2776.16,2365.67
24/11/2017,6187.7,4413.52,4120.0,9394.68,5319.0,3133.38,4975.37,5869.65,2207.77,6938.07,1325.24,748.04,1812.67,2785.51,2358.13
27/11/2017,6196.13,4418.27,4126.31,9410.04,5290.53,3153.45,5008.63,5878.34,2216.37,6944.54,1321.14,745.93,1823.59,2789.7,2367.01
28/11/2017,6183.62,4393.21,4099.79,9376.77,5307.2,3171.88,5035.46,5871.95,2203.8,6926.57,1337.2,759.03,1820.7,2788.45,2385.31
29/11/2017,6199.37,4410.39,4117.34,9382.85,5312.46,3196.53,5082.86,5862.06,2212.03,6911.79,1345.85,764.38,1817.29,2797.9,2383.81
30/11/2017,6222.3,4441.24,4149.55,9279.75,5349.12,3220.02,5121.45,5857.06,2206.27,6911.2,1345.58,763.98,1819.4,2812.24,2373.4
04/12/2017,6219.47,4434.99,4141.79,9326.05,5354.03,3204.17,5095.27,5855.97,2190.28,6912.96,1361.45,774.48,1814.83,2811.47,2371.43
05/12/2017,6228.98,4439.77,4145.94,9322.76,5369.97,3205.53,5093.99,5862.82,2180.77,6923.93,1368.28,774.88,1817.56,2816.38,2372.1
06/12/2017,6226.16,4435.17,4143.55,9208.66,5367.53,3225.34,5129.97,5856.6,2211.23,6910.64,1375.86,779.84,1810.16,2811.82,2371.98
07/12/2017,6216.28,4424.91,4133.08,9215.24,5360.69,3229.08,5143.01,5856.63,2198.52,6906.77,1365.22,771.01,1804.91,2808.11,2382.01
08/12/2017,6206.1,4418.54,4128.13,9198.8,5336.85,3225.23,5140.13,5836.64,2200.28,6879.21,1371.5,776.94,1787.51,2805.93,2378.62
11/12/2017,6178.31,4405.53,4116.34,9182.99,5310.86,3193.56,5084.66,5794.78,2193.43,6828.37,1372.35,778.22,1772.16,2791.19,2362.02
12/12/2017,6169.74,4408.31,4118.89,9194.44,5313.18,3165.3,5038.22,5780.56,2192.95,6811.03,1372.88,777.79,1758.21,2787.17,2356.05
13/12/2017,6156.99,4398.18,4108.7,9175.47,5312.66,3123.51,4966.12,5776.75,2182.95,6787.77,1381.13,779.76,1750.73,2782.83,2389.7
14/12/2017,6141.8,4386.38,4095.5,9225.18,5310.32,3109.01,4942.29,5765.64,2157.93,6781.01,1371.9,772.26,1762.33,2775.16,2379.16
15/12/2017,6149.26,4397.79,4107.83,9151.18,5329.13,3129.55,4976.03,5754.1,2126.99,6768.11,1373.32,773.39,1759.77,2775.58,2379.78
18/12/2017,6142.25,4376.44,4087.49,9146.12,5296.56,3144.25,5003.63,5776.8,2113.48,6803.25,1369.58,769.67,1789.39,2770.21,2379.68
19/12/2017,6138.68,4379.77,4088.16,9215.19,5321.14,3138.09,4990.07,5752.93,2129.71,6769.14,1373.83,771.55,1803.53,2762.08,2374.27
20/12/2017,6121.36,4366.75,4079.89,9088.57,5272.64,3115.61,4956.58,5735.18,2120.67,6748.43,1372.43,769.45,1826.29,2751.85,2367.24
21/12/2017,6134.32,4377.54,4091.5,9098.05,5263.66,3102.56,4935.15,5744.55,2127.71,6731.07,1379.39,770.33,1861.57,2755.1,2420.31
22/12/2017,6142.15,4391.25,4105.67,9031.9,5289.54,3120.95,4965.64,5727.7,2127.71,6706.86,1368.54,760.64,1890.42,2753.9,2419.56
25/12/2017,6186.37,4421.14,4138.77,8926.66,5294.29,3158.7,5031.11,5767.43,2108.97,6766.97,1371.98,760.54,1947.84,2770.34,2420.63
26/12/2017,6213.75,4448.48,4167.38,8924.0,5294.96,3133.54,4993.22,5764.91,2108.97,6754.77,1393.48,776.55,1983.07,2783.94,2435.66
27/12/2017,6229.58,4455.09,4173.53,8965.83,5293.68,3132.16,4987.51,5783.73,2089.07,6766.8,1406.04,781.26,1977.78,2793.92,2467.9
28/12/2017,6262.43,4465.09,4185.26,8934.46,5282.44,3129.94,4987.31,5849.98,2079.99,6853.72,1413.29,788.37,2007.57,2810.78,2487.71
29/12/2017,6281.83,4479.08,4199.02,8960.77,5288.63,3129.23,4986.13,5880.43,2096.46,6887.71,1407.11,781.02,1998.19,2822.58,2502.24
02/01/2018,6203.27,4400.26,4118.65,8891.45,5281.07,3116.57,4965.37,5837.41,2105.42,6859.35,1406.67,786.93,1948.2,2779.59,2439.76
03/01/2018,6257.17,4415.58,4131.47,8918.02,5328.04,3153.67,5029.53,5964.34,2094.55,7029.12,1412.77,785.91,1925.7,2808.11,2467.11
04/01/2018,6248.93,4402.18,4114.37,8999.48,5356.56,3159.76,5036.23,5970.33,2122.59,7021.44,1408.71,787.69,1895.04,2800.32,2490.81
05/01/2018,6265.03,4407.55,4123.29,8828.35,5355.47,3195.28,5097.81,5982.16,2139.1,7018.06,1421.11,802.45,1876.17,2810.78,2524.27
08/01/2018,6309.85,4439.31,4157.48,8768.77,5356.31,3170.58,5060.57,6031.59,2165.77,7024.43,1444.53,810.4,1891.71,2835.03,2635.65
09/01/2018,6268.78,4423.58,4145.76,8630.76,5319.98,3157.41,5039.09,5954.93,2190.24,6932.02,1431.68,802.34,1896.47,2814.68,2597.49
10/01/2018,6235.6,4408.55,4131.11,8596.39,5313.69,3143.06,5015.55,5929.47,2172.84,6922.71,1400.56,780.75,1888.68,2799.9,2551.62
11/01/2018,6254.94,4442.45,4167.29,8558.45,5311.27,3146.73,5021.58,5888.99,2166.05,6887.32,1406.94,786.63,1899.1,2814.6,2511.37
12/01/2018,6301.28,4471.14,4200.61,8495.67,5271.45,3168.46,5053.94,5959.92,2165.39,6986.34,1410.69,786.04,1881.54,2844.53,2518.19
15/01/2018,6285.59,4474.72,4203.7,8467.33,5292.54,3162.66,5044.41,5895.63,2162.65,6894.67,1412.25,785.07,1881.64,2837.54,2516.1
16/01/2018,6280.82,4470.71,4198.14,8486.4,5310.65,3165.89,5053.0,5889.26,2169.37,6891.47,1407.71,780.55,1884.9,2835.61,2504.02
17/01/2018,6335.45,4528.52,4253.19,8597.12,5365.47,3196.78,5103.68,5886.94,2160.41,6897.69,1411.74,774.12,1938.14,2861.29,2488.64
18/01/2018,6366.42,4562.58,4288.09,8643.79,5359.37,3208.94,5123.65,5899.37,2179.49,6907.35,1410.87,773.31,1916.95,2877.32,2499.81
19/01/2018,6362.09,4563.32,4286.71,8705.77,5377.1,3191.65,5095.28,5880.06,2182.64,6896.98,1424.15,783.93,1913.72,2872.74,2467.7
22/01/2018,6339.93,4537.38,4260.35,8638.11,5388.62,3174.87,5067.74,5869.76,2183.64,6902.72,1425.63,785.26,1928.91,2859.28,2430.55
23/01/2018,6357.01,4571.54,4294.9,8673.33,5394.67,3175.09,5068.11,5852.02,2200.23,6896.42,1408.09,772.45,1934.12,2868.4,2392.58
24/01/2018,6372.54,4575.48,4298.67,8658.41,5405.89,3205.21,5117.52,5877.03,2216.49,6934.42,1410.07,774.05,1939.27,2879.08,2386.21
25/01/2018,6378.85,4573.88,4298.9,8588.33,5395.52,3196.81,5103.74,5887.11,2255.24,6941.78,1415.53,778.17,1944.03,2883.09,2391.5
26/01/2018,6385.89,4587.14,4312.91,8575.66,5396.22,3190.02,5095.9,5889.27,2236.38,6927.55,1398.65,765.31,1975.3,2888.27,2426.26
29/01/2018,6403.04,4597.35,4325.17,8552.64,5374.63,3160.49,5044.16,5908.33,2252.31,6963.04,1415.76,773.67,1990.53,2896.04,2409.02
30/01/2018,6422.62,4611.85,4341.12,8549.35,5360.13,3163.68,5049.38,5937.85,2259.03,6995.86,1413.89,773.0,1994.64,2911.16,2425.48
31/01/2018,6431.63,4635.65,4365.49,8523.92,5376.05,3132.29,5001.18,5917.2,2257.7,6946.39,1409.5,771.81,2000.15,2918.29,2460.73
01/02/2018,6457.97,4658.69,4390.58,8545.55,5348.72,3123.45,4986.67,5945.35,2271.44,6973.46,1410.08,769.11,2035.56,2935.68,2482.52
02/02/2018,6515.7,4707.16,4437.87,8720.36,5345.99,3129.19,4996.08,5985.36,2271.44,7007.64,1422.75,771.92,2074.24,2967.13,2525.05
05/02/2018,6558.16,4767.35,4505.49,8535.76,5319.3,3107.04,4959.74,5975.91,2262.81,6992.89,1429.37,774.48,2052.77,2992.25,2528.65
06/02/2018,6615.97,4818.46,4564.22,8433.55,5254.62,3122.0,4984.29,6060.06,2258.1,7116.1,1406.4,758.85,2026.69,3019.36,2527.25
07/02/2018,6571.6,4767.96,4516.21,8323.13,5210.04,3114.87,4975.88,6042.26,2214.48,7129.63,1426.27,779.11,1991.58,2998.31,2465.53
08/02/2018,6573.04,4770.81,4517.15,8368.28,5231.28,3090.18,4932.08,6028.36,2208.44,7090.25,1435.11,787.0,2027.37,2999.24,2501.14
09/02/2018,6515.87,4711.98,4457.62,8334.13,5212.28,3096.65,4942.7,6011.58,2206.36,7092.87,1422.86,776.65,1997.29,2964.11,2453.4
12/02/2018,6558.41,4752.34,4500.26,8231.93,5235.98,3121.19,4979.66,6010.8,2232.98,7083.6,1439.94,785.37,2019.02,2993.24,2462.7
13/02/2018,6584.12,4774.78,4524.16,8201.82,5236.38,3151.07,5022.1,6007.87,2200.87,7079.57,1458.98,797.93,2005.52,3009.17,2468.65
14/02/2018,6586.29,4769.04,4516.44,8168.68,5279.24,3150.29,5014.24,6014.41,2213.88,7069.05,1472.64,807.4,1992.53,3014.64,2501.85
15/02/2018,6581.68,4768.39,4515.19,8254.44,5260.26,3176.69,5050.97,6006.72,2214.26,7064.46,1456.38,793.99,1964.01,3010.02,2490.07
16/02/2018,6572.89,4760.45,4507.1,8184.11,5280.95,3210.96,5110.49,5993.9,2260.52,7054.16,1445.66,787.46,1971.6,3002.26,2466.14
19/02/2018,6562.16,4751.63,4498.56,8096.07,5299.55,3208.88,5107.08,5978.0,2212.48,7037.53,1451.31,788.04,1974.13,2999.9,2464.15
20/02/2018,6570.48,4750.22,4497.59,8099.03,5289.78,3186.36,5076.72,6016.28,2172.08,7085.42,1454.06,789.25,1975.32,3003.92,2485.67
21/02/2018,6590.36,4760.32,4510.22,8088.72,5255.0,3199.17,5104.31,6049.97,2189.25,7127.17,1448.61,783.81,1993.83,3014.25,2494.9
22/02/2018,6632.3,4806.45,4555.63,8131.13,5287.58,3202.44,5109.68,6058.67,2135.82,7140.9,1454.17,781.39,1999.9,3037.79,2503.44
23/02/2018,6662.57,4800.81,4547.94,8162.37,5309.61,3216.37,5129.25,6152.54,2093.84,7281.44,1464.26,787.5,2006.08,3050.98,2503.55
26/02/2018,6686.1,4809.83,4555.43,8113.19,5360.77,3236.78,5159.44,6200.64,2139.31,7339.67,1458.75,782.89,2011.06,3062.51,2515.06
27/02/2018,6691.45,4815.46,4562.87,8100.8,5336.48,3226.72,5142.94,6212.19,2141.55,7365.15,1449.8,781.54,2043.38,3067.23,2498.98
28/02/2018,6698.51,4847.12,4593.16,8085.62,5389.73,3234.66,5155.97,6167.08,2141.55,7332.35,1436.84,776.3,2036.8,3069.38,2440.75
01/03/2018,6696.49,4851.78,4596.64,8151.14,5392.16,3245.38,5170.26,6137.88,2133.91,7284.93,1441.34,780.08,2039.87,3065.1,2451.43
